Organization Name,Sector Name,SubSector Name,Operation Name,Address,eWh/HDD/ft^2,Energy Intensity (ekWh/ML)
Regional Municipality of Durham,Municipal,Municipality,Uxville Ind. Park Well No. 1 & 2,15 Anderson Blvd,,1730315.24507427
Regional Municipality of Durham,Municipal,Municipality,"Cannington, Well No. 8 & 6",114 Davidson Rd.,,1761943.98290895
Regional Municipality of Durham,Municipal,Municipality,Arthur St. Reservoir,856 Arthur St.,,2325261.41992295
Regional Municipality of Durham,Municipal,Municipality,Blackstock Well # 7 & 8,132 Greensboro Dr.,,2893524.48843335
Regional Municipality of Durham,Municipal,Municipality,Grandview St. N. Reservoir,1265 Grandview ST N,,2929828.42058953
Regional Municipality of Durham,Municipal,Municipality,Beaverton Standpipe,Bay St,,3850320.32615026
Regional Municipality of Durham,Municipal,Municipality,Port Perry Water Tower,108 Silver St,,2776428.25011246
Regional Municipality of Durham,Municipal,Municipality,Sunderland Water Tower,32 Jane St.,,3124647.49012972
Regional Municipality of Durham,Municipal,Municipality,Nonquon River WPCP,1730 Scugog Line 8,,431184.028130216
Regional Municipality of Durham,Municipal,Municipality,Pringle Creek WPCP,500 Victoria St. E.,,514228.133071026
Regional Municipality of Durham,Municipal,Municipality,Corbett Creek WPCP,2400 Forbes St.,,574453.221057483
Regional Municipality of Durham,Municipal,Municipality,Courtice WPCP,100 Osbourne Rd,,651001.745177415
Regional Municipality of Durham,Municipal,Municipality,Port Darlington WPCP,93 Port Darlington Rd.,,738827.577634647
Regional Municipality of Durham,Municipal,Municipality,Harmony Creek WPCP,785 Colonel Sam Dr.,,848912.67936659
Regional Municipality of Durham,Municipal,Municipality,Duffin Creek WPCP,901 McKay Rd.,,1076473.6923757
Regional Municipality of Durham,Municipal,Municipality,Uxbridge Brook WPCP,127 Main St. N.,,1514761.71622152
Regional Municipality of Durham,Municipal,Municipality,Newcastle WPCP,1000 Toronto St.,,2077357.33287643
Regional Municipality of Durham,Municipal,Municipality,Lake Simcoe WPCP,885 Concession 5,,2804161.9245377
Regional Municipality of Durham,Municipal,Municipality,Oshawa WSP,1530 Ritson Road S.,,466009.944725297
Regional Municipality of Durham,Municipal,Municipality,Whitby WSP,289 Water St. W,,502176.376529672
Regional Municipality of Durham,Municipal,Municipality,Bowmanville WSP,145 Port Darlington Rd.,,554642.574277506
Regional Municipality of Durham,Municipal,Municipality,Ajax WSP,75 Lake Driveway E,,583479.312534979
Regional Municipality of Durham,Municipal,Municipality,Newcastle WSP,5 Lakebreeze Dr.,,655256.054144986
Regional Municipality of Durham,Municipal,Municipality,Beaverton WSP,35 Simcoe St.,,1123199.34476081
Regional Municipality of York,Municipal,Municipality,Property Services - Satellite Office,620 Steven Court,3.34347644614993,
Regional Municipality of York,Municipal,Municipality,Property Services - Satellite Office,620 Steven Court,3.35385141852972,
Regional Municipality of York,Municipal,Municipality,Roads Dept,S/E Major Mackenzie & Hill St.,4.83850472052876,
Regional Municipality of York,Municipal,Municipality,HYI Head Office,1091 Gorham St,4.92703691470288,
Regional Municipality of York,Municipal,Municipality,Oak Ridges Early Intervention Services,13175 Yonge Street,5.00640927780826,
Regional Municipality of York,Municipal,Municipality,Oak Ridges Early Intervention Services,13175 Yonge Street,5.11912828304145,
Regional Municipality of York,Municipal,Municipality,130 Mulock Drive,130 Mulock Drive,6.06244889945297,
Regional Municipality of York,Municipal,Municipality,EG Roads / YRP Operations Centre,90 Bales Drive East,6.06683994673195,
Regional Municipality of York,Municipal,Municipality,Major Mackenzie & Hill St [3],S/E Major Mackenzie & Hill St,6.13286484233094,
Regional Municipality of York,Municipal,Municipality,Property Services Office,130 Mulock Drive,6.18459282665591,
Regional Municipality of York,Municipal,Municipality,EG Roads / YRP Operations Centre,90 Bales Drive East,6.24224502606789,
Regional Municipality of York,Municipal,Municipality,Human Resources Unit 10,"17310 Yonge Street, Unit 10",6.3126397273878,
Regional Municipality of York,Municipal,Municipality,York Region Administrative Centre,17250 Yonge Street,6.71101115434626,
Regional Municipality of York,Municipal,Municipality,Water for Tomorrow,Gates of York 17310 Yonge Street-Unit 3,6.72514188740286,
Regional Municipality of York,Municipal,Municipality,W&WW Operations,8 Laidlaw Blvd.,7.49316704925248,
Regional Municipality of York,Municipal,Municipality,W&WW Operations (Capital),"8 Laidlaw Blvd, Unit 4",7.53317140145812,
Regional Municipality of York,Municipal,Municipality,Bayview Operations & Storage Centre,Intentionally Omitted,7.74618165976162,
Regional Municipality of York,Municipal,Municipality,York Region Administrative Centre,17250 Yonge Street,7.85856398670687,
Regional Municipality of York,Municipal,Municipality,Maple Waste Management Yard,2840 Rutherford Road,8.16426266247219,
Regional Municipality of York,Municipal,Municipality,Newmarket Community Services,62 Bayview Parkway,8.71442661802548,
Regional Municipality of York,Municipal,Municipality,Newmarket Community Services,62 Bayview Parkway,8.72563531713095,
Regional Municipality of York,Municipal,Municipality,South Services Centre,50 High Tech Road,8.82567726376359,
Regional Municipality of York,Municipal,Municipality,South Services Centre,50 High Tech Road,9.053111846943,
Regional Municipality of York,Municipal,Municipality,Newmarket Health Services,22 Prospect Stree,9.11322977392385,
Regional Municipality of York,Municipal,Municipality,Newmarket Health Services,22 Prospect Street,9.12577237037589,
Regional Municipality of York,Municipal,Municipality,Markham Health Services,4261 Highway 7,9.29243579403494,
Regional Municipality of York,Municipal,Municipality,Markham Health Services,4261 Hwy. #7 East,9.44457179827411,
Regional Municipality of York,Municipal,Municipality,Markham Household Hazardous Waste Depot,555 Miller Avenue,11.3264290459254,
Regional Municipality of York,Municipal,Municipality,Georgina Community Services,24262 Woodbine Avenue,11.4102421813355,
Regional Municipality of York,Municipal,Municipality,Georgina Community Services,24262 Woodbine Avenue,11.7039432877169,
Regional Municipality of York,Municipal,Municipality,Gates of York Plaza,17310 Yonge St.,14.3217970654093,
Regional Municipality of York,Municipal,Municipality,Newmarket West Reservoir / Control Building,Intentionally Omitted,16.4077473028678,
Regional Municipality of York,Municipal,Municipality,Barnwood Square,1256 Barnwood Square,17.0101063037846,
Regional Municipality of York,Municipal,Municipality,Human Resources Unit 5&9,17310 Yonge Street-Unit 5&9,17.3423278592303,
Regional Municipality of York,Municipal,Municipality,Temporary House Property,1256 Barnwood Square,21.2789543328691,
Regional Municipality of York,Municipal,Municipality,EMS Woodbridge-FH,9601 Islington Avenue,3.39640942825648,
Regional Municipality of York,Municipal,Municipality,EMS Vaughan-FH,111 Racco Parkway,4.34359939661928,
Regional Municipality of York,Municipal,Municipality,EMS Headquarters [3],80 Bales,5.29251946994277,
Regional Municipality of York,Municipal,Municipality,80 Bales (EMS Operations Centre),80 Bales,5.70764207501531,
Regional Municipality of York,Municipal,Municipality,EMS King City,12825 Keele Street,8.63137311766115,
Regional Municipality of York,Municipal,Municipality,EMS King City,12825 Keele Street,8.77325117005141,
Regional Municipality of York,Municipal,Municipality,EMS Sutton,21001 Dalton Road Uppr,8.83012761383602,
Regional Municipality of York,Municipal,Municipality,EMS Newmarket,520 Cane Parkway,9.9619948064617,
Regional Municipality of York,Municipal,Municipality,EMS Newmarket,520 Cane Parkway,9.968802909528,
Regional Municipality of York,Municipal,Municipality,EMS Sutton,21001 Dalton Road,11.7156053284452,
Regional Municipality of York,Municipal,Municipality,EMS Mount Albert,22A Princess Street,12.4204441442885,
Regional Municipality of York,Municipal,Municipality,EMS Mount Albert,22A Princess Street,12.7283440837955,
Regional Municipality of York,Municipal,Municipality,EMS Woodbridge - FH,9601 Islington Avenue,13.3930527876744,
Regional Municipality of York,Municipal,Municipality,EMS Vaughan-FH,111 Racco Parkway,15.8929217272975,
Regional Municipality of York,Municipal,Municipality,"Newmarket EIS, Childcare & Housing Services",55 Eagle Street West,11.8281063460309,
Regional Municipality of York,Municipal,Municipality,"Newmarket EIS, Childcare & Housing Services",55 Eagle Street West,11.8300634153871,
Regional Municipality of York,Municipal,Municipality,225 Industrial Pky S. Unit 30.,225 Industrial Pky S. Unit 30.,2.54840256713742,
Regional Municipality of York,Municipal,Municipality,225 Industrial Pky S. Unit 6 & 8,225 Industrial Pky S. Unit 6 & 8,5.97726008773856,
Regional Municipality of York,Municipal,Municipality,Southeast District Patrol Yard,1700 Major Mackenzie Drive,7.8729874758339,
Regional Municipality of York,Municipal,Municipality,Southeast District Patrol Yard (Richmond Hill),1700 Major Mackenzie Drive,7.95696744585792,
Regional Municipality of York,Municipal,Municipality,Southwest District Patrol Yard,2850 Rutherford Road,12.821393919248,
Regional Municipality of York,Municipal,Municipality,Southwest District Patrol Yard (Vaughan),2850 Rutherford Road,13.0191553520381,
Regional Municipality of York,Municipal,Municipality,Central District Patrol Yard,16042 Woodbine Avenue,14.3119878773132,
Regional Municipality of York,Municipal,Municipality,North District Patrol Yard,3525 Baseline Road,14.5336505681639,
Regional Municipality of York,Municipal,Municipality,Central District Patrol Yard,16042 Woodbine Avenue,14.8100702052759,
Regional Municipality of York,Municipal,Municipality,North District Patrol Yard,3525 Baseline Road,15.0230591014703,
Regional Municipality of York,Municipal,Municipality,Administration,Intentionally Omitted,3.85747173246249,
Regional Municipality of York,Municipal,Municipality,YRP Facility #1,Intentionally Omitted,3.86903117299354,
Regional Municipality of York,Municipal,Municipality,YRP Facility #1 [3],Intentionally Omitted,3.93466833417701,
Regional Municipality of York,Municipal,Municipality,Bruce's Mill Cons. - Safety Village Site,3291 Stouffville Road,4.82066331287339,
Regional Municipality of York,Municipal,Municipality,Bruce's Mill Conservation-Safety Village,3291 Stouffville Road,5.10619083664505,
Regional Municipality of York,Municipal,Municipality,York Region Police Central Services,Intentionally Omitted,9.67735516529721,
Regional Municipality of York,Municipal,Municipality,Community Resource Centre-Hillcrest Mall,9350 Yonge Street,9.67954115833493,
Regional Municipality of York,Municipal,Municipality,Police Central Services Building,47 Don Hillock Drive,9.79716103372902,
Regional Municipality of York,Municipal,Municipality,YRP District No. 5,Intentionally Omitted,9.84287429770467,
Regional Municipality of York,Municipal,Municipality,Community Resource Centre - Hillcrest Mall,9350 Yonge Street,9.91492664495458,
Regional Municipality of York,Municipal,Municipality,YRP District No. 5,8700 McCowan Road,9.99631941756246,
Regional Municipality of York,Municipal,Municipality,YRP District No. 3,Intentionally Omitted,11.0295096731549,
Regional Municipality of York,Municipal,Municipality,YRP District No. 3,3527 Baseline Road,11.2919729715001,
Regional Municipality of York,Municipal,Municipality,YRP District No. 1,Intentionally Omitted,11.3013640887111,
Regional Municipality of York,Municipal,Municipality,YRP District No. 1,240 Prospect Street,11.3202937001856,
Regional Municipality of York,Municipal,Municipality,YRP District No. 4,Intentionally Omitted,12.8583688851493,
Regional Municipality of York,Municipal,Municipality,YRP District No. 4,2700 Rutherford Road,13.0309338388801,
Regional Municipality of York,Municipal,Municipality,YRP District No. 2,Intentionally Omitted,15.4967967469918,
Regional Municipality of York,Municipal,Municipality,YRP District No. 2 / EMS Richmond Hill,171 Major Mackenzie Drive West,15.6955120704028,
Regional Municipality of York,Municipal,Municipality,Aurora Sewage Flow Meter,Intentionally Omitted,,28691.0132213506
Regional Municipality of York,Municipal,Municipality,Keswick Pumping Station,Intentionally Omitted,,116298.380637713
Regional Municipality of York,Municipal,Municipality,Holland Landing Pumping Station,Intentionally Omitted,,144801.427074432
Regional Municipality of York,Municipal,Municipality,South River Road/Woodriver Sewage Pumping Station,Intentionally Omitted,,181865.766240339
Regional Municipality of York,Municipal,Municipality,Bogart Pumping Station,Intentionally Omitted,,196504.418988743
Regional Municipality of York,Municipal,Municipality,Schomberg Dr Kay Sewage Pumping Station,Intentionally Omitted,,217106.712287163
Regional Municipality of York,Municipal,Municipality,Pine Valley Pumping Station,Intentionally Omitted,,217738.060788322
Regional Municipality of York,Municipal,Municipality,Leslie Street Pumping Station,Intentionally Omitted,,223479.804870056
Regional Municipality of York,Municipal,Municipality,Humber Sewage Pumping Station,Intentionally Omitted,,239550.876215838
Regional Municipality of York,Municipal,Municipality,High Street Pumping Station,Intentionally Omitted,,269886.540182217
Regional Municipality of York,Municipal,Municipality,Newmarket Sewage PS / Bayview Operations,Intentionally Omitted,,322830.193969689
Regional Municipality of York,Municipal,Municipality,Black Creek Pumping Station,Intentionally Omitted,,402274.842690737
Regional Municipality of York,Municipal,Municipality,Mount Albert Sewage Pumping Station,Intentionally Omitted,,452712.450181168
Regional Municipality of York,Municipal,Municipality,Georgina Pumping Station #4,Intentionally Omitted,,495575.115300674
Regional Municipality of York,Municipal,Municipality,King City Pumping Station,Intentionally Omitted,,799384.080469117
Regional Municipality of York,Municipal,Municipality,Schomberg - Proctor Road Pumping Station,Intentionally Omitted,,833281.146736391
Regional Municipality of York,Municipal,Municipality,Woodbridge East Pumping Station,Intentionally Omitted,,43828.2657077768
